route_name,route_link,bus_name,bus_type,departing_time,reaching_time,bus_duration,price,seat,star_rating,state,route_lin,route_url
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['SBSTC-KOLKATA - ASANSOL - L/S - 17:00 (ASANSOL DEPOT) - 769'],['Non AC Seater (2+3)'],['17:00'],['21:30'],['04h 30m'],['180'],48,['2.6'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['SBSTC-KOLKATA - JAMURIA - VIA - DURGAPUR - 17:30 - 300'],['Non AC Seater (2+3)'],['17:30'],['22:00'],['04h 30m'],['180'],52,['4.2'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Shyamoli Paribahan Pvt Ltd'],['Volvo A/C Seater (2+2)'],['14:50'],['19:00'],['04h 15m'],['524'],33,['4.0'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Greenline (Karunamoyee)'],['Volvo A/C Seater (2+2)'],['15:00'],['20:00'],['05h 00m'],['524'],25,['4.3'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['SHYAMOLI Pvt. Ltd.(Karunamoyee)'],['Volvo A/C Seater (2+2)'],['15:00'],['19:00'],['04h 00m'],['524'],7,['4.2'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Greenline'],['Volvo A/C Seater (2+2)'],['15:15'],['19:30'],['04h 15m'],['524'],25,['4.2'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Express Line'],['Volvo 9600 A/C Semi Sleeper (2+2)'],['15:30'],['19:40'],['04h 10m'],['524'],43,['4.5'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Express Line (Karunamoyee)'],['Volvo 9600 A/C Semi Sleeper (2+2)'],['15:45'],['20:45'],['05h 00m'],['524'],22,['4.8'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['SHYAMOLI Pvt. Ltd.(Karunamoyee)'],['Volvo A/C Seater (2+2)'],['16:00'],['21:00'],['05h 00m'],['524'],28,['4.2'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Greenline'],['Volvo 9600 Multi Axle Semi-Sleeper (2+2)'],['16:00'],['20:00'],['04h 00m'],['524'],19,['4.5'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Shyamoli Paribahan Pvt Ltd'],['Volvo A/C Seater (2+2)'],['16:40'],['21:40'],['05h 00m'],['524'],31,['4.7'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Greenline (Karunamoyee)'],['Volvo A/C Seater (2+2)'],['16:45'],['21:45'],['05h 00m'],['524'],28,['4.4'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Express Line'],['Volvo 9600 Multi Axle Semi-Sleeper (2+2)'],['17:20'],['22:20'],['05h 00m'],['524'],51,['4.7'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['SHYAMOLI Pvt. Ltd.(Karunamoyee)'],['Volvo A/C Seater (2+2)'],['17:30'],['22:30'],['05h 00m'],['524'],29,['4.4'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Greenline'],['Volvo A/C Seater (2+2)'],['18:05'],['23:05'],['05h 00m'],['524'],31,['4.8'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Shyamoli Paribahan Pvt Ltd'],['Scania Multi-Axle AC Semi Sleeper (2+2)'],['18:40'],['23:25'],['04h 45m'],['524'],38,['4.1'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Royal Cruiser'],['Volvo A/C Seater (2+2)'],['19:30'],['00:15'],['04h 45m'],[],19,['3.9'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Beauty Travels'],['NON A/C Seater / Sleeper (2+2)'],['20:20'],['00:30'],['04h 10m'],['380'],36,['3.0'],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Pariwartan Bus Service'],['NON A/C Seater / Sleeper (2+2)'],['18:30'],['00:30'],['06h 00m'],['500'],54,[],South Bengal,,
Kolkata to Asansol (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-asansol,['Maharani Travels'],['A/C Seater / Sleeper (2+1)'],['21:05'],['02:00'],['04h 55m'],[],22,['2.6'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['NORTH BENGAL STATE TRANSPORT CORPORATION'],['Non AC Seater (2+3)'],['15:00'],['04:20'],['13h 20m'],['450'],33,['3.5'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['NBSTC-KOL-APD-E1-19:00'],['Non AC Seater (2+3)'],['16:00'],['05:50'],['13h 50m'],['450'],43,['3.8'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['NBSTC-KOL-COB-R1-17:00'],['Non AC Seater 2+2'],['17:00'],['05:00'],['12h 00m'],['486'],21,['3.7'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['NBSTC-KOL-SLG-R1-18:00'],['NON A/C Seater Push Back (2+2)'],['18:00'],['06:00'],['12h 00m'],['486'],10,['4.1'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['SBSTC-KOLKATA - SILIGURI - VIA - MALDA - 20:00 (BEL DEPO - 3805'],['Express (Non AC Seater 2+2)'],['20:00'],['09:00'],['13h 00m'],['500'],20,['4.3'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Shyamoli Paribahan Pvt Ltd'],['Volvo 9600 A/C Seater/Sleeper (2+1)'],['18:30'],['07:45'],['13h 15m'],['1200'],37,['4.6'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Lokenath Bus Service'],['Volvo 9600 Multi-Axle A/C Sleeper (2+1)'],['18:45'],['07:30'],['12h 45m'],['1500'],28,['4.6'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Shyamoli Paribahan Pvt Ltd'],['Volvo Multi-Axle A/C seater/sleeper (2+1)'],['19:30'],['08:45'],['13h 15m'],['1200'],41,['4.5'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['EASY RIDE'],['Volvo 9600 Multi-Axle A/C Sleeper (2+1)'],['18:45'],['07:25'],['12h 40m'],['1500'],15,['4.7'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Express Line'],['Volvo 9600 Multi-Axle A/C Sleeper (2+1)'],['18:30'],['07:40'],['13h 10m'],[],20,['4.5'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Greenline'],['Volvo 9600 Multi-Axle A/C Sleeper (2+1)'],['18:30'],['07:45'],['13h 15m'],['1500'],17,['4.5'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Shyamoli Paribahan Pvt Ltd'],['Volvo 9600 Multi-Axle A/C Sleeper (2+1)'],['18:00'],['06:50'],['12h 50m'],['1500'],22,['4.5'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Lokenath Bus Service'],['Volvo Multi-Axle A/C Seater/Sleeper (2+1)'],['18:15'],['06:30'],['12h 15m'],['1200'],42,['4.4'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Rubi Paribahan  '],['Volvo 9600 Multi-Axle A/C Sleeper (2+1)'],['19:00'],['07:30'],['12h 30m'],['1499'],21,['4.3'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Lokenath Bus Service'],['Volvo Multi Axle B11R AC Seater\\Sleeper (2+1)'],['20:00'],['08:00'],['12h 00m'],['1200'],34,['4.3'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Royal Cruiser'],['Scania Multi-Axle AC Semi Sleeper (2+2)'],['18:00'],['07:00'],['13h 00m'],[],36,['3.6'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Modern Travels'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['18:30'],['07:45'],['13h 15m'],['825'],30,['3.6'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Aradhana Bus Service'],['NON A/C Seater / Sleeper (2+2)'],['16:45'],['07:00'],['14h 15m'],[],37,['2.1'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Annesha Travels'],['NON A/C Seater / Sleeper (2+2)'],['17:30'],['07:00'],['13h 30m'],['500'],28,['1.4'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Maulik Paribahan'],['A/C Seater / Sleeper (2+2)'],['18:30'],['07:45'],['13h 15m'],['1000'],53,['3.1'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Maa Durga Bus Service'],['NON A/C Seater / Sleeper (2+2)'],['19:00'],['09:00'],['14h 00m'],['600'],13,['2.5'],South Bengal,,
Kolkata to Siliguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,['Shantanu Travels'],['NON A/C Seater / Sleeper (2+2)'],['17:00'],['08:00'],['15h 00m'],['600'],35,['2.3'],South Bengal,,
Kolkata to Nimtouri Bus,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,['SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543'],['Non AC Seater (2+3)'],['15:15'],['00:00'],['08h 45m'],['90'],4,['3.5'],South Bengal,,
Kolkata to Nimtouri Bus,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,['SBSTC-KOLKATA - NANDIGRAM - 16:45 (HWH DEPOT) - 602'],['Non AC Seater (2+3)'],['16:45'],['00:00'],['07h 15m'],['78'],34,['3.0'],South Bengal,,
Kolkata to Nimtouri Bus,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,['SBSTC-KOLKATA - HALDIA - 17:00 (Haldia Depot) - 3017'],['Non AC Seater (2+3)'],['17:00'],['00:00'],['07h 00m'],['80'],27,['3.9'],South Bengal,,
Kolkata to Nimtouri Bus,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,['SBSTC-KOLKATA - HALDIA - 17.30 (HALDIA DEPOT) - 565'],['Non AC Seater (2+3)'],['17:30'],['00:00'],['06h 30m'],['80'],19,['4.5'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['NBSTC-SLG-KOL-R1-18:30'],['NON A/C Seater Push Back (2+2)'],['18:30'],['06:30'],['12h 00m'],['486'],14,['3.9'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['SBSTC-SILIGURI - KOLKATA - VIA - MALDA - EXPRESS - 19:30 - 3806'],['Express (Non AC Seater 2+2)'],['19:30'],['08:30'],['13h 00m'],['500'],22,['4.2'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['Greenline'],['Volvo 9600 Multi-Axle A/C Sleeper (2+1)'],['18:30'],['07:30'],['13h 00m'],['1500'],9,['4.6'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['Lokenath Bus Service'],['Volvo 9600 Multi-Axle A/C Sleeper (2+1)'],['19:15'],['07:45'],['12h 30m'],['1500'],20,['4.6'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['Express Line'],['Volvo 9600 Multi-Axle A/C Sleeper (2+1)'],['18:30'],['07:10'],['12h 40m'],[],13,['4.5'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['Shyamoli Paribahan Pvt Ltd'],['Volvo 9600 A/C Seater/Sleeper (2+1)'],['18:30'],['07:20'],['12h 50m'],['1200'],12,['4.4'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['Shyamoli Paribahan Pvt Ltd'],['Volvo 9600 Multi-Axle A/C Sleeper (2+1)'],['18:00'],['06:05'],['12h 05m'],['1500'],9,['4.5'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['Rubi Paribahan  '],['Volvo 9600 Multi-Axle A/C Sleeper (2+1)'],['19:00'],['07:30'],['12h 30m'],['1499'],17,['4.5'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['Shyamoli Paribahan Pvt Ltd'],['Volvo Multi-Axle A/C seater/sleeper (2+1)'],['19:30'],['07:50'],['12h 20m'],['1200'],27,['4.3'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['Lokenath Bus Service'],['Volvo Multi-Axle A/C Seater/Sleeper (2+1)'],['18:45'],['06:45'],['12h 00m'],['1200'],27,['4.2'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['Lokenath Bus Service'],['Volvo Multi Axle B11R AC Seater\\Sleeper (2+1)'],['20:30'],['08:30'],['12h 00m'],['1200'],41,['4.3'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['Annesha Travels'],['NON A/C Seater / Sleeper (2+2)'],['18:00'],['07:00'],['13h 00m'],['500'],33,['2.2'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['Aradhana Bus Service'],['NON A/C Seater / Sleeper (2+2)'],['14:50'],['06:30'],['15h 40m'],[],8,['3.0'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['Maa Durga Bus Service'],['NON A/C Seater / Sleeper (2+2)'],['18:00'],['08:00'],['14h 00m'],['600'],8,['3.3'],South Bengal,,
Siliguri to Kolkata Bus,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,['Maulik Paribahan'],['A/C Seater / Sleeper (2+2)'],['18:30'],['06:00'],['11h 30m'],['1000'],50,['1.7'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543'],['Non AC Seater (2+3)'],['16:30'],['00:00'],['07h 30m'],['126'],7,['4.2'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Adhikary Paribahan'],['A/C Seater Push Back (2+3)'],['15:00'],['18:30'],['03h 30m'],['319'],21,['3.7'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Snemita Parisheba'],['A/C Push Back (2+3)'],['15:15'],['19:00'],['03h 45m'],[],19,['3.6'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Santosh Bus Service'],['NON A/C Seater Pushback (2+3)'],['16:10'],['20:40'],['04h 30m'],[],40,['3.5'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['City Express (BHORPET)'],['AC Seater (2+3)'],['17:40'],['21:40'],['04h 00m'],['420'],31,['3.6'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Mayuri Express'],['A/C Seater (2+3)'],['18:20'],['22:00'],['03h 40m'],[],57,['4.9'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Parameswar Travels'],['A/C Seater Push Back (2+3)'],['21:50'],['02:30'],['04h 40m'],[],51,['3.3'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Mayuri Express'],['AC Seater (2+2)'],['23:15'],['02:30'],['03h 15m'],[],29,['4.9'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Mayuri Express'],['AC Seater (2+2)'],['23:15'],['02:30'],['03h 15m'],[],49,['4.9'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Parameswar Travels'],['A/C Seater Push Back (2+3)'],['23:45'],['04:00'],['04h 15m'],[],51,['3.3'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Parameswar Travels'],['A/C Seater Push Back (2+2)'],['23:50'],['04:00'],['04h 10m'],[],14,['3.3'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Parameswar Travels'],['A/C Seater Push Back (2+3)'],['23:55'],['04:00'],['04h 05m'],[],49,['3.3'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Parameswar Travels'],['A/C Seater Push Back (2+3)'],['23:59'],['04:00'],['04h 01m'],[],41,['3.3'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Santosh Bus Service'],['A/C Seater / Sleeper (2+2)'],['23:59'],['04:35'],['04h 36m'],[],45,['3.4'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Suvam Travels'],['A/C Seater Push Back (2+3)'],['15:30'],['18:30'],['03h 00m'],['300'],61,['1.8'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Snemita Parisheba'],['AC Seater (2+3)'],['16:10'],['19:40'],['03h 30m'],[],23,['2.8'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Suvam Travels'],['Non AC Seater (2+3)'],['16:30'],['19:30'],['03h 00m'],['200'],59,['1.8'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Samanta Travels'],['A/C Seater (2+3)'],['18:10'],['22:10'],['04h 00m'],[],16,['1.5'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Samanta Travels'],['A/C Seater (2+3)'],['18:50'],['22:00'],['03h 10m'],[],61,['1.9'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Snemita Parisheba'],['AC Seater (2+3)'],['19:05'],['23:05'],['04h 00m'],[],20,['2.6'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Snemita Parisheba'],['AC Seater (2+3)'],['19:30'],['23:30'],['04h 00m'],[],20,['1.2'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['City Express (Shinjini)'],['AC Seater (2+2)'],['23:45'],['03:30'],['03h 45m'],['670'],12,['3.6'],South Bengal,,
Kolkata to Contai (Kanthi) Bus,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,['Snemita Paribahan (Shinjini)'],['AC Seater (2+2)'],['23:45'],['03:30'],['03h 45m'],['670'],16,['4.1'],South Bengal,,
Digha to Durgapur (West Bengal) Bus,https://www.redbus.in/bus-tickets/digha-to-durgapur,['SBSTC-DIGHA - DURGAPUR - VIA - BISHNUPUR - 2/2 - 20:30 - 3808'],['Non AC Seater (2+2)'],['20:30'],['04:40'],['08h 10m'],['233'],26,['4.2'],South Bengal,,
Digha to Durgapur (West Bengal) Bus,https://www.redbus.in/bus-tickets/digha-to-durgapur,['SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553'],['Non AC Seater (2+3)'],['21:30'],['06:00'],['08h 30m'],['238'],44,['3.1'],South Bengal,,
Digha to Durgapur (West Bengal) Bus,https://www.redbus.in/bus-tickets/digha-to-durgapur,['New Eureka Travels'],['A/C Seater / Sleeper (2+2)'],['19:30'],['03:50'],['08h 20m'],['600'],49,['3.2'],South Bengal,,
Kolkata to Midnapore Bus,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,['SBSTC-KOLKATA - JHARGRAM - VIA - DHARUA - 15:15(JHRGRAM) - 3798'],['Non AC Seater (2+3)'],['15:15'],['18:15'],['03h 00m'],['110'],32,['3.5'],South Bengal,,
Kolkata to Midnapore Bus,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,['SBSTC-KOLKATA - MIDNAPUR - 15:30 (MID DEPOT) - 595'],['Non AC Seater (2+3)'],['15:30'],['18:30'],['03h 00m'],['110'],29,['4.0'],South Bengal,,
Kolkata to Midnapore Bus,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,['SBSTC-KOLKATA - MIDNAPUR - 18:00 (MID DEPOT) - 597'],['Non AC Seater (2+3)'],['18:00'],['21:00'],['03h 00m'],['110'],34,['3.4'],South Bengal,,
Kolkata to Midnapore Bus,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,['SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678'],['Non AC Seater (2+3)'],['18:45'],['21:45'],['03h 00m'],['110'],25,['3.3'],South Bengal,,
Kolkata to Nandakumar (west bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,['SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543'],['Non AC Seater (2+3)'],['15:15'],['00:00'],['08h 45m'],['97'],8,['4.9'],South Bengal,,
Kolkata to Nandakumar (west bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,['SBSTC-KOLKATA - HALDIA - A/C - 16:05 (Haldia Depot) - 1527'],['AC Seater (2+2)'],['16:05'],['00:00'],['07h 55m'],['160'],22,['4.0'],South Bengal,,
Kolkata to Nandakumar (west bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,['SBSTC-KOLKATA - NANDIGRAM - 16:45 (HWH DEPOT) - 602'],['Non AC Seater (2+3)'],['16:45'],['00:00'],['07h 15m'],['85'],40,['3.3'],South Bengal,,
Kolkata to Nandakumar (west bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,['SBSTC-KOLKATA - HALDIA - 17:00 (Haldia Depot) - 3017'],['Non AC Seater (2+3)'],['17:00'],['00:00'],['07h 00m'],['85'],29,['4.1'],South Bengal,,
Kolkata to Nandakumar (west bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,['SBSTC-KOLKATA - HALDIA - 17.30 (HALDIA DEPOT) - 565'],['Non AC Seater (2+3)'],['17:30'],['00:00'],['06h 30m'],['85'],21,['3.7'],South Bengal,,
Kolkata to Nandakumar (west bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,['SBSTC-KOLKATA - HALDIA - 18.15 (HALDIA DEPOT) - 566'],['Non AC Seater (2+3)'],['18:15'],['00:00'],['05h 45m'],['85'],5,['3.6'],South Bengal,,
Kolkata to Nandakumar (west bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,['Basu Travels'],['A/C Seater / Sleeper (2+2)'],['23:59'],['02:00'],['02h 01m'],['369'],34,['2.9'],South Bengal,,
Kolkata to Nandakumar (west bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,['Basu Travels'],['A/C Seater Push Back (2+3)'],['23:30'],['01:45'],['02h 15m'],['300'],9,['2.9'],South Bengal,,
Kolkata to Nandakumar (west bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,['Basu Travels'],['A/C Seater Push Back (2+3)'],['23:55'],['02:15'],['02h 20m'],['469'],21,['2.9'],South Bengal,,
Kolkata to Mecheda (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,['SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543'],['Non AC Seater (2+3)'],['15:15'],['00:00'],['08h 45m'],['80'],17,['4.1'],South Bengal,,
Kolkata to Mecheda (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,['SBSTC-KOLKATA - NANDIGRAM - 16:45 (HWH DEPOT) - 602'],['Non AC Seater (2+3)'],['16:45'],['00:00'],['07h 15m'],['68'],34,['3.1'],South Bengal,,
Kolkata to Mecheda (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,['SBSTC-KOLKATA - HALDIA - 17:00 (Haldia Depot) - 3017'],['Non AC Seater (2+3)'],['17:00'],['00:00'],['07h 00m'],['68'],27,['5.0'],South Bengal,,
Kolkata to Mecheda (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,['SBSTC-KOLKATA - HALDIA - 17.30 (HALDIA DEPOT) - 565'],['Non AC Seater (2+3)'],['17:30'],['00:00'],['06h 30m'],['68'],19,['4.1'],South Bengal,,
